latitude,longitude,route,file,point_index
46.366240091854706,6.21536106034182,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,16
46.37585009355098,6.2187410574406385,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,17
46.38036008994095,6.2300310570281,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,18
46.384481087559834,6.236414059763774,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,19
46.38448147615418,6.236416768282652,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,0
46.391130479983985,6.245899921050295,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,1
46.39433020888828,6.258569645229727,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,2
46.399270131019875,6.269570057280362,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,3
46.408119357191026,6.266884569544345,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,4
46.41470974171534,6.257649682695046,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,5
46.42375992750749,6.2591605701018125,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,6
46.42943532112986,6.248950692825019,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,7
46.43752111168578,6.243183912709355,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,8
46.44051248836331,6.255525317974389,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,9
46.44361039274372,6.26786054065451,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,10
46.44885433325544,6.278602351434529,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,11
46.45351008954458,6.2899093211162835,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,12
46.45992705458775,6.299059202428907,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,13
46.466740225674585,6.307869651122019,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,14
46.46598007529974,6.320940515957773,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,15
46.4620199771598,6.332700195955113,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,16
46.46281804819591,6.336865604156628,WF 04 Nyon - Rolle,wf04nyonrolle.gpx,17
46.50939108617604,6.499654052313417,05bis Morges - Murten,wf05bismorgesmurten.gpx,0
46.516060086898506,6.5084900595247746,05bis Morges - Murten,wf05bismorgesmurten.gpx,1
46.515092086046934,6.52148805744946,05bis Morges - Murten,wf05bismorgesmurten.gpx,2
46.510240082163364,6.532621053047478,05bis Morges - Murten,wf05bismorgesmurten.gpx,3
46.5081710848026,6.5455100536346436,05bis Morges - Murten,wf05bismorgesmurten.gpx,4
46.5086700883694,6.558650057762861,05bis Morges - Murten,wf05bismorgesmurten.gpx,5
46.51343208365142,6.569935054983944,05bis Morges - Murten,wf05bismorgesmurten.gpx,6
46.51811008155346,6.581111056730151,05bis Morges - Murten,wf05bismorgesmurten.gpx,7
46.51736908452585,6.594175053294748,05bis Morges - Murten,wf05bismorgesmurten.gpx,8
46.521800096612424,6.605770052410662,05bis Morges - Murten,wf05bismorgesmurten.gpx,9
46.5196111057885,6.61848006490618,05bis Morges - Murten,wf05bismorgesmurten.gpx,10
46.51963011128828,6.631900072097778,05bis Morges - Murten,wf05bismorgesmurten.gpx,11
46.527670128270984,6.637950082775205,05bis Morges - Murten,wf05bismorgesmurten.gpx,12
46.536670142784715,6.6389390914700925,05bis Morges - Murten,wf05bismorgesmurten.gpx,13
46.54577114013955,6.640219090040773,05bis Morges - Murten,wf05bismorgesmurten.gpx,14
46.54684014385566,6.6532200910151005,05bis Morges - Murten,wf05bismorgesmurten.gpx,15
46.542830157559365,6.664941098541021,05bis Morges - Murten,wf05bismorgesmurten.gpx,16
46.54803016735241,6.67564010899514,05bis Morges - Murten,wf05bismorgesmurten.gpx,17
46.552680171560496,6.686951118521392,05bis Morges - Murten,wf05bismorgesmurten.gpx,18
46.559220189228654,6.695990121457726,05bis Morges - Murten,wf05bismorgesmurten.gpx,19
46.566444190684706,6.703840126749128,05bis Morges - Murten,wf05bismorgesmurten.gpx,20
46.5714501850307,6.714710117317736,05bis Morges - Murten,wf05bismorgesmurten.gpx,21
46.57280017621815,6.7277501076459885,05bis Morges - Murten,wf05bismorgesmurten.gpx,22
46.57749017467722,6.739000108558685,05bis Morges - Murten,wf05bismorgesmurten.gpx,23
46.58420117245987,6.7479001129977405,05bis Morges - Murten,wf05bismorgesmurten.gpx,24
